Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
BOR,Audi,91.035,29.018,36.864,25.153,MEDIUM,2,True,False,1
COL,Alpine,91.076,28.792,36.959,25.325,MEDIUM,2,True,False,1
HAM,Ferrari,91.201,29.153,36.981,25.067,HARD,12,True,False,1
LAW,Racing Bulls,91.221,28.884,37.005,25.332,MEDIUM,8,True,False,1
VER,Red Bull Racing,91.277,28.789,37.017,25.471,HARD,4,True,False,1
PIA,McLaren,91.314,28.909,36.913,25.492,HARD,6,True,False,1
LEC,Ferrari,91.327,29.155,36.784,25.388,HARD,8,True,False,1
LIN,Racing Bulls,91.339,28.766,37.05,25.523,MEDIUM,5,True,False,1
LEC,Ferrari,91.351,29.378,36.899,25.074,HARD,11,True,False,1
BEA,Haas F1 Team,91.373,29.179,36.822,25.372,SOFT,5,True,False,1
HAM,Ferrari,91.434,29.275,37.093,25.066,HARD,6,True,False,1
PIA,McLaren,91.436,29.092,36.917,25.427,HARD,10,True,False,1
LEC,Ferrari,91.548,29.289,36.942,25.317,HARD,6,True,False,1
NOR,McLaren,91.575,28.886,36.989,25.7,HARD,11,True,False,1
NOR,McLaren,91.595,28.898,37.099,25.598,HARD,7,True,False,1
SAI,Williams,91.684,28.961,37.285,25.438,SOFT,2,True,False,1
OCO,Haas F1 Team,91.684,29.173,37.058,25.453,SOFT,5,True,False,1
HAD,Red Bull Racing,91.697,29.009,37.093,25.595,HARD,4,True,False,1
ALB,Williams,91.697,28.887,37.073,25.737,SOFT,2,True,False,1
BEA,Haas F1 Team,91.709,29.13,37.234,25.345,SOFT,2,True,False,1
ANT,Mercedes,91.806,28.877,36.948,25.981,HARD,5,True,False,1
BOR,Audi,91.813,29.324,37.026,25.463,HARD,10,True,False,1
LAW,Racing Bulls,91.814,28.996,37.231,25.587,HARD,6,True,False,1
PIA,McLaren,91.819,29.164,37.197,25.458,HARD,4,True,False,1
OCO,Haas F1 Team,91.821,29.053,37.332,25.436,SOFT,2,True,False,1
RUS,Mercedes,91.822,29.131,36.906,25.785,HARD,5,True,False,1
LIN,Racing Bulls,91.877,28.987,37.203,25.687,MEDIUM,2,True,False,1
HAM,Ferrari,91.877,29.515,37.183,25.179,HARD,4,True,False,1
HUL,Audi,91.907,29.173,37.345,25.389,HARD,9,True,False,1
HUL,Audi,91.943,29.163,37.417,25.363,HARD,14,True,False,1
SAI,Williams,91.945,29.146,37.189,25.61,SOFT,5,True,False,1
ALB,Williams,92.013,29.035,37.256,25.722,SOFT,5,True,False,1
BOR,Audi,92.016,29.352,37.198,25.466,HARD,8,True,False,1
LIN,Racing Bulls,92.104,29.202,37.335,25.567,MEDIUM,9,True,False,1
HUL,Audi,92.126,29.298,37.411,25.417,HARD,6,True,False,1
BOT,Cadillac,92.15,29.192,37.452,25.506,MEDIUM,2,True,False,1
LIN,Racing Bulls,92.163,29.029,37.372,25.762,HARD,10,True,False,1
BOT,Cadillac,92.236,29.334,37.537,25.365,SOFT,2,True,False,1
PER,Cadillac,92.241,29.318,37.2,25.723,MEDIUM,2,True,False,1
NOR,McLaren,92.289,29.051,37.433,25.805,HARD,14,True,False,1
BOR,Audi,92.355,29.651,37.252,25.452,HARD,6,True,False,1
LIN,Racing Bulls,92.373,29.136,37.394,25.843,HARD,6,True,False,1
HUL,Audi,92.414,29.303,37.58,25.531,HARD,12,True,False,1
LIN,Racing Bulls,92.506,29.236,37.43,25.84,HARD,8,True,False,1
RUS,Mercedes,92.539,29.371,37.238,25.93,HARD,3,True,False,1
ANT,Mercedes,92.579,29.083,37.308,26.188,HARD,2,True,False,1
LEC,Ferrari,92.6,29.735,37.372,25.493,HARD,4,True,False,1
BOR,Audi,92.621,29.465,37.359,25.797,HARD,15,True,False,12
VER,Red Bull Racing,92.646,28.952,37.113,26.581,HARD,7,True,False,1
VER,Red Bull Racing,92.653,29.301,37.645,25.707,HARD,2,True,False,1
PIA,McLaren,92.654,29.198,37.625,25.831,HARD,12,True,False,1
BEA,Haas F1 Team,92.709,29.626,37.628,25.455,HARD,8,True,False,1
BEA,Haas F1 Team,92.793,29.395,37.416,25.982,HARD,6,True,False,1
RUS,Mercedes,92.799,29.575,37.593,25.631,HARD,15,True,False,1
PIA,McLaren,92.873,29.376,37.604,25.893,HARD,2,True,False,1
PIA,McLaren,92.878,29.524,37.481,25.873,HARD,13,True,False,1
PER,Cadillac,92.951,29.474,37.731,25.746,SOFT,2,True,False,1
ALO,Aston Martin,92.957,29.475,37.713,25.769,MEDIUM,3,True,False,1
SAI,Williams,92.977,29.272,37.903,25.802,HARD,12,True,False,1
LAW,Racing Bulls,93.009,29.641,37.589,25.779,HARD,4,True,False,1
GAS,Alpine,93.019,29.379,37.803,25.837,HARD,10,True,False,1
