Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
GAS,Alpine,98.041,30.148,34.751,33.142,MEDIUM,6,True,False,1
HUL,Audi,98.068,29.985,35.444,32.639,SOFT,7,True,False,1
VER,Red Bull Racing,98.07,30.437,34.734,32.899,MEDIUM,3,True,False,1
GAS,Alpine,98.087,30.174,34.659,33.254,MEDIUM,8,True,False,1
TSU,Racing Bulls,98.149,30.264,34.918,32.967,MEDIUM,7,True,False,1
PER,Cadillac,98.15,30.209,35.023,32.918,SOFT,5,True,False,1
HUL,Audi,98.204,30.174,35.365,32.665,SOFT,6,True,False,12
COL,Alpine,98.289,30.302,35.295,32.692,MEDIUM,8,True,False,1
BEA,Haas F1 Team,98.301,30.397,35.002,32.902,MEDIUM,9,True,False,1
ALB,Williams,98.307,29.931,34.856,33.52,SOFT,6,True,False,12
PER,Cadillac,98.328,30.021,35.052,33.255,SOFT,10,True,False,1
LIN,Racing Bulls,98.395,30.454,35.216,32.725,MEDIUM,4,True,False,1
STR,Aston Martin,98.398,30.605,34.959,32.834,MEDIUM,11,True,False,1
BOR,Audi,98.497,29.421,35.871,33.205,SOFT,8,True,False,12
LEC,Ferrari,98.504,30.083,35.758,32.663,MEDIUM,3,True,False,1
PER,Cadillac,98.565,30.223,35.382,32.96,SOFT,2,True,False,1
COL,Alpine,98.593,29.983,35.355,33.255,MEDIUM,10,True,False,1
COL,Alpine,98.62,30.433,35.302,32.885,MEDIUM,6,True,False,1
ALO,Aston Martin,98.766,30.644,35.089,33.033,MEDIUM,9,True,False,1
BOT,Cadillac,98.818,30.164,35.595,33.059,SOFT,10,True,False,1
RUS,Mercedes,98.863,30.37,35.743,32.75,MEDIUM,13,True,False,1
COL,Alpine,98.918,30.157,34.735,34.026,MEDIUM,14,True,False,1
PER,Cadillac,99.0,30.338,35.643,33.019,MEDIUM,10,True,False,1
SAI,Williams,99.014,30.329,35.607,33.078,MEDIUM,14,True,False,1
BOR,Audi,99.028,30.235,35.511,33.282,HARD,4,True,False,1
BOR,Audi,99.042,30.278,35.615,33.149,HARD,3,True,False,1
PER,Cadillac,99.091,30.164,35.719,33.208,MEDIUM,12,True,False,1
LAW,Red Bull Racing,99.148,30.915,35.307,32.926,MEDIUM,3,True,False,1
TSU,Racing Bulls,99.254,30.623,35.438,33.193,MEDIUM,5,True,False,1
VER,Red Bull Racing,99.257,30.854,35.558,32.845,MEDIUM,2,True,False,1
SAI,Williams,99.264,30.5,35.296,33.468,MEDIUM,12,True,False,1
BOT,Cadillac,99.284,30.012,35.882,33.39,SOFT,6,True,False,1
STR,Aston Martin,99.309,30.867,35.199,33.243,MEDIUM,14,True,False,1
ALO,Aston Martin,99.375,30.958,35.237,33.18,MEDIUM,7,True,False,1
ALB,Williams,99.415,30.403,35.735,33.277,MEDIUM,14,True,False,1
OCO,Haas F1 Team,99.416,30.604,35.864,32.948,MEDIUM,6,True,False,1
HAM,Ferrari,99.431,30.745,35.991,32.695,MEDIUM,2,True,False,1
SAI,Williams,99.442,30.521,35.482,33.439,MEDIUM,10,True,False,1
ANT,Mercedes,99.481,30.743,35.655,33.083,MEDIUM,14,True,False,1
SAI,Williams,99.505,30.593,35.549,33.363,MEDIUM,8,True,False,1
ALB,Williams,99.51,30.649,35.431,33.43,MEDIUM,10,True,False,1
RUS,Mercedes,99.546,30.444,35.803,33.299,MEDIUM,14,True,False,12
COL,Alpine,99.55,30.619,35.452,33.479,MEDIUM,9,True,False,1
NOR,McLaren,99.567,31.186,35.724,32.657,MEDIUM,2,True,False,1
STR,Aston Martin,99.594,31.317,35.127,33.15,MEDIUM,7,True,False,1
